Geneid,N1,N2,N3,R1,R2,R3,R4,R5
8761,1493,1020,958,1111,1068,2284,2202,2285
101929516,1,0,1,0,0,3,1,1
677834,2,4,0,94,63,214,168,176
26508,116,207,243,2,8,25,16,16
84618,0,0,0,0,0,0,0,0
51440,14,0,4,0,0,2,0,0
10450,375,322,260,257,270,250,246,225
656,71,23,34,16,12,29,38,19
64064,4,0,4,0,10,2,1,0
105378951,0,0,1,0,0,0,0,0
101929536,0,0,0,0,0,0,0,0
54802,268,91,154,395,310,453,436,445
4610,1081,92,119,213,206,420,348,358
84879,83,132,130,105,192,172,156,147
10487,4146,3075,2896,1624,1541,1680,1793,1726
5538,1424,1195,1127,399,419,619,615,584
6018,352,275,225,928,829,1405,1271,1363
127391,4,0,0,0,0,0,0,2
10269,887,739,669,453,449,681,611,665
1298,153,91,84,203,196,139,120,86
64744,947,736,678,256,201,336,324,358
65243,33,10,12,109,83,103,119,99
339559,38,38,40,185,203,338,254,276
64789,91,54,40,76,75,106,124,134
127396,37,37,31,23,49,44,35,48
9783,75,110,83,12,17,0,2,11
100130557,29,11,14,1,1,1,0,2
4802,394,347,345,455,508,567,498,514
407034,0,0,0,2,0,3,5,12
407031,0,0,0,0,0,0,0,0
9132,14,136,120,10,12,4,7,11
163732,17,7,3,2,0,7,6,0
1503,255,347,363,291,272,690,673,657
100507178,8,4,9,0,2,1,3,2
200172,2,4,6,0,6,28,20,4
22955,421,464,430,592,611,629,590,571
100132074,15,5,7,6,4,39,37,37
1907,0,0,0,0,4,12,14,6
59269,138,65,52,111,147,143,150,137
2981,0,0,0,0,0,0,0,0
2980,0,0,0,0,2,0,2,0
22887,746,451,445,794,694,819,689,797
284716,9,22,31,9,9,62,52,56
84217,20,13,14,8,10,27,52,37
79717,437,279,245,359,345,414,452,426
728621,30,17,18,81,70,96,89,67
10465,124,40,64,151,139,206,174,227
4904,3476,3450,3172,2847,2770,2838,2661,2830
149461,4,2,0,0,3,2,0,0
64175,331,455,458,168,136,247,214,263
79078,41,41,35,33,36,67,53,83
100129924,0,0,0,13,11,6,6,1
374969,77,40,33,31,22,44,44,42
114625,282,110,179,170,153,164,129,156
51058,92,47,54,52,54,138,88,167
339539,0,0,0,0,0,0,0,0
6513,845,729,722,924,919,2031,1999,1983
440584,2,1,4,0,0,0,0,0
105378684,0,2,0,0,0,0,0,0
440585,8,1,0,28,33,62,37,51
10969,399,250,251,204,222,351,304,302
102465439,0,0,0,0,0,0,0,0
149465,16,6,5,12,12,49,41,60
128218,53,4,7,8,10,34,8,2
149466,60,9,3,16,9,4,11,10
7075,180,527,478,19,41,23,27,22
4352,6,8,10,21,10,35,18,31
991,113,50,45,76,53,140,135,122
64834,770,509,496,426,478,995,883,977
102466723,0,0,0,2,1,0,0,1
112950,198,193,180,72,65,155,151,163
23334,500,367,330,1618,1543,2116,1980,2007
102465440,0,0,0,0,0,0,0,0
81888,0,2,2,0,0,0,0,0
5792,2705,1022,992,3337,3078,6817,6286,6744
9682,671,461,442,888,884,1304,1251,1330
100132774,4,0,5,2,0,2,1,0
6487,55,134,156,168,184,221,211,230
101929592,0,0,0,2,2,0,0,0
102464830,0,0,0,0,0,0,0,0
9048,4,7,11,4,0,12,3,8
9670,274,331,322,202,227,314,310,322
1802,221,169,162,58,41,61,64,78
533,506,406,387,170,179,536,472,474
8704,224,432,382,158,122,154,142,160
149473,75,52,45,94,94,115,82,89
6536,73,110,141,23,35,72,66,60
128209,5,17,21,0,0,0,0,0
105378952,0,0,0,0,0,0,0,0
55929,186,150,156,122,129,149,128,148
79033,231,267,324,160,191,267,219,257
100874278,9,2,2,2,2,0,0,0
55182,426,442,437,255,218,277,295,302
100847089,0,0,0,0,0,0,0,0
79639,56,30,31,2,16,20,14,26
339541,17,15,13,4,8,34,18,30
26828,0,1,0,4,0,0,0,0
26830,0,1,2,0,0,0,0,0
11004,95,30,32,117,141,188,173,190
6202,8583,4997,4891,1977,1943,2829,2461,2596
26811,0,0,0,1,3,5,2,10
94161,0,0,1,11,28,43,36,30
94162,4,1,3,9,12,15,9,8
94163,1,3,4,2,7,4,11,6
266675,3,2,0,2,1,1,2,0
1263,114,212,254,169,218,344,380,322
343521,1,2,4,2,2,0,2,0
149478,11,26,27,38,48,41,59,30
8643,10,98,95,13,14,17,15,12
8891,179,161,175,245,252,298,327,346
79654,493,464,427,359,276,389,348,348
7389,299,306,309,340,303,458,421,389
57643,36,58,58,66,78,86,87,106
400752,8,1,5,0,0,0,0,0
84842,7,4,5,6,0,2,0,4
4595,99,68,96,223,232,383,306,366
114034,77,84,87,84,80,139,118,147
10420,101,101,89,99,90,208,223,192
126661,37,31,28,11,6,39,27,30
25974,64,48,41,41,32,117,128,93
5052,2047,1512,1435,643,647,1166,1011,1153
10327,722,576,516,269,277,549,500,500
4678,676,566,497,1040,1000,1451,1412,1453
149483,4,13,16,80,57,48,51,43
60313,1386,1052,972,760,730,1103,1053,1056
728963,3,0,0,15,9,18,20,10
51249,401,220,174,165,213,271,285,290
3652,157,93,104,206,221,377,323,316
23139,315,698,689,574,515,854,820,851
8503,729,549,507,366,372,694,632,653
101929626,0,0,0,0,0,0,0,0
10103,650,623,587,382,381,1261,1164,1211
55624,543,347,366,993,1016,2262,2099,2173
541468,5,13,19,0,0,0,0,0
8438,28,11,24,258,279,483,420,452
10489,623,698,674,304,311,598,523,498
7388,752,370,327,430,458,742,808,711
387338,308,190,198,119,121,155,122,132
2166,198,99,82,468,519,783,792,790
729041,1,2,2,0,0,0,0,0
101929651,0,0,0,0,0,0,0,0
127343,0,0,0,0,0,7,12,5
100507423,5,0,1,4,3,1,1,1
148930,0,0,0,0,0,0,0,0
8569,322,271,274,366,360,468,403,393
148932,271,227,220,179,170,238,172,176
64756,372,315,356,140,133,247,180,191
374973,0,0,1,25,52,18,13,9
100130197,1,0,0,5,2,1,1,4
9813,2520,1450,1375,1193,1039,1817,1648,1632
1580,1267,481,577,551,555,3959,3761,3867
163720,22,10,8,326,309,398,382,432
1579,0,0,1,275,229,201,168,200
260293,83,65,52,242,218,193,180,207
199974,0,5,2,66,81,57,43,65
284541,0,0,0,23,50,20,15,21
100874253,0,0,0,0,0,0,0,0
10158,281,90,82,8,6,20,16,12
6886,37,74,102,2,4,8,2,2
6491,70,59,29,368,349,815,759,714
51727,2023,1697,1646,652,650,719,676,692
102724077,0,1,0,0,0,0,0,0
2301,0,0,0,0,0,0,0,0
84793,8,8,9,0,0,0,0,0
2306,12,1,6,12,30,22,16,20
388630,94,75,74,2,0,60,54,61
391037,0,0,0,0,0,0,0,0
200010,7,11,9,37,38,42,26,27
54558,133,103,98,246,259,344,323,342
84871,2,0,0,9,8,3,0,5
79656,25,33,21,32,37,60,50,45
101929721,0,0,0,0,0,0,0,0
100874313,0,0,0,0,0,0,0,0
1996,0,2,2,2,3,0,0,0
63950,2,2,0,0,0,0,0,0
11124,361,361,351,781,725,1123,1101,1056
1031,118,124,118,52,52,95,85,90
100616189,0,1,0,0,0,0,0,0
102466656,0,0,0,0,0,0,0,0
284546,0,0,0,2,4,0,0,0
26994,1317,1206,1173,316,309,394,399,364
22996,171,91,76,130,158,296,290,321
102724097,0,0,0,2,1,0,0,0
2060,1191,950,914,1552,1686,1789,1548,1728
114883,949,575,572,1261,1329,1490,1362,1484
4898,1346,1007,911,2341,2352,3141,3210,3368
100313892,0,0,0,0,0,0,0,0
5865,42,6,3,0,6,37,28,41
51060,615,465,402,313,302,396,349,392
112970,0,0,0,0,0,0,0,0
104355143,0,0,0,0,0,0,0,0
91408,696,399,373,191,177,284,320,307
9372,590,226,307,931,890,2837,2543,2522
200014,392,278,301,328,279,426,403,371
4998,44,18,18,96,106,217,189,185
84950,450,327,292,337,352,496,590,494
23318,600,382,372,2363,2072,1767,1715,1678
105378722,1,0,0,0,0,0,0,0
2882,141,98,138,16,18,15,16,13
348378,2,4,3,4,2,0,2,2
65260,140,93,59,68,48,98,79,72
79699,629,441,420,401,391,640,611,623
440590,3,6,4,20,24,2,6,4
55268,370,229,225,534,548,706,703,640
6342,1993,1174,1018,1971,1971,2500,2345,2475
100616156,0,0,0,0,0,0,0,0
100616458,0,0,0,0,0,0,0,0
100616145,0,0,0,0,0,2,0,0
127435,641,2048,2030,44,44,87,90,105
6512,18,47,55,10,2,104,100,104
1376,337,260,223,506,458,862,732,776
54987,263,293,275,42,36,114,130,110
4116,211,92,106,361,402,450,416,393
100507564,6,2,3,0,0,0,0,0
7804,63,45,44,230,183,217,198,217
163742,0,0,0,0,0,0,0,0
63948,0,0,0,0,0,0,0,0
148979,12,21,13,0,0,0,3,10
105369175,0,0,0,0,0,0,0,0
55706,388,171,145,419,286,551,590,527
54432,364,233,241,199,163,191,200,158
1733,0,0,0,21,20,41,42,36
51668,175,90,92,285,292,303,303,277
115353,249,181,169,191,162,261,232,263
388633,0,0,0,0,0,0,0,0
9528,3112,1640,1594,1546,1482,1498,1491,1528
127428,195,90,92,49,33,36,46,34
100616315,0,0,0,0,0,0,0,0
200008,0,2,4,0,0,0,0,0
606495,70,36,62,14,18,48,46,42
51253,357,357,396,224,183,372,311,308
23648,166,286,292,235,198,246,263,316
619518,11,11,7,2,1,4,0,2
26027,162,86,67,220,195,221,238,243
338094,6,2,3,25,29,33,32,20
374977,1,1,4,7,16,2,0,4
100527960,0,0,0,9,4,1,0,1
7268,7,6,4,3,3,3,11,5
25973,74,23,25,16,7,27,28,16
55001,108,53,33,92,92,84,59,55
163747,1,0,2,4,2,8,7,3
1718,530,244,286,240,256,1886,1818,1838
100126514,0,0,0,0,0,0,0,0
199964,0,6,10,2,0,6,2,0
7809,0,0,0,0,0,0,0,0
255738,6,22,29,0,0,0,0,0
23358,1097,578,463,2932,3085,3008,2761,2890
100507634,4,2,3,0,0,2,0,0
100616272,0,0,0,0,0,0,0,0
8613,1361,2213,2141,125,133,218,187,208
5563,80,101,100,37,30,8,0,2
199920,2,0,0,6,0,4,1,0
731,0,0,0,0,0,0,0,0
732,2,0,0,0,0,0,0,0
1600,11,6,4,14,8,116,134,123
101926890,0,0,0,0,0,0,0,0
115209,225,166,176,394,429,883,765,920
4070,3110,726,746,1022,983,1589,1420,1462
114803,548,326,313,1066,1082,1204,1173,1190
3725,873,2267,2239,694,706,225,216,211
100131060,0,0,2,4,0,9,4,5
101926925,7,2,3,0,0,0,0,0
729467,0,0,0,0,0,0,0,0
55277,155,44,64,154,164,275,242,299
100616409,0,0,0,0,0,0,0,0
101926944,2,3,1,0,0,0,0,0
51361,270,67,63,269,258,422,393,448
1573,118,25,13,190,157,958,876,993
127795,13,0,1,0,0,0,0,0
101926964,0,0,0,0,0,0,0,0
100996570,0,1,3,0,0,0,0,0
4774,513,612,612,759,714,834,745,835
645030,0,0,0,0,0,2,0,0
414927,0,0,0,0,0,0,0,0
83941,229,142,180,356,292,437,412,462
10207,602,194,201,6059,5799,8683,8120,8299
100422902,0,0,0,0,0,0,0,0
100422946,0,0,0,0,0,0,0,0
54596,0,6,2,4,4,4,0,0
163782,3,11,7,0,0,4,2,0
7398,528,379,317,497,441,595,560,588
85440,418,255,265,1355,1366,2047,1914,1993
27329,0,0,0,272,246,221,232,215
84938,190,187,163,106,122,141,181,148
199899,0,0,0,0,0,0,0,0
100996301,0,0,2,0,0,0,0,0
27022,4,3,0,0,0,0,0,0
102464823,0,0,0,0,0,0,0,0
29929,173,86,120,454,500,721,606,716
23421,177,81,73,161,160,195,161,170
84455,113,83,74,158,136,160,144,174
79469,3,1,2,14,4,12,8,10
5236,543,481,497,554,531,651,570,598
4919,101,217,226,42,33,26,36,32
101927034,2,5,3,0,0,0,0,0
148581,0,0,0,0,0,0,0,0
57685,165,290,263,345,359,104,128,144
100616338,0,0,0,0,0,0,0,0
55225,141,233,205,275,238,31,43,66
3716,3376,2201,2206,2093,1840,1871,1793,1785
101927084,0,0,2,1,2,0,2,0
105378775,0,0,0,0,0,0,0,0
100500854,1,1,1,0,0,0,0,0
406893,0,0,0,0,2,2,0,0
205,279,378,392,24,18,36,30,48
9829,17,33,32,51,50,3,0,1
54741,1740,1429,1416,172,128,109,111,76
3953,358,419,351,265,266,85,78,76
5142,474,868,812,57,73,589,573,512
101927139,0,0,0,0,0,0,0,0
84251,81,121,100,46,50,73,75,103
100422871,0,0,0,0,0,0,0,0
200132,20,8,1,6,3,0,1,2
10022,0,0,0,0,0,0,0,0
79819,34,24,17,104,77,88,73,95
57708,934,444,557,1139,1062,1251,1209,1178
23169,572,280,313,545,541,601,593,531
400757,0,0,0,0,0,0,0,0
149233,20,4,7,22,20,21,20,27
3595,25,27,23,155,161,37,39,36
26135,2886,1886,1828,1243,1260,1163,1123,1279
1647,270,303,264,131,117,253,266,277
55970,1775,2118,2068,42,50,38,53,30
100289178,4,6,3,0,0,0,1,0
9077,15,38,22,6,4,0,6,8
79971,935,1153,1165,305,228,504,459,499
100302279,0,0,0,0,2,0,0,0
6121,0,4,2,0,0,0,0,0
55635,79,33,21,100,111,114,115,116
101927220,0,0,0,0,0,0,0,0
57554,2,7,4,0,2,0,0,0
5301,0,0,0,0,0,0,0,0
55631,290,189,215,347,314,317,298,283
9295,2011,1201,1230,4951,5001,4326,4171,4196
81573,332,274,279,453,430,449,367,396
11147,67,28,34,5,8,14,16,12
1491,31,24,24,43,43,39,42,44
101927244,0,0,0,0,0,0,0,0
5733,42,155,167,0,0,2,0,0
100132618,29,15,14,2,0,3,4,2
9406,905,583,639,1298,1292,1329,1259,1394
406962,10,4,4,25,16,18,28,27
100852410,4,0,1,0,0,0,0,0
257194,284,624,692,18,14,8,16,19
100852409,0,0,0,0,0,0,0,0
101927295,0,0,0,0,0,0,0,0
127255,9,2,2,0,0,0,0,0
100526835,0,0,0,0,0,0,0,0
8790,327,112,133,189,174,188,164,141
51086,0,0,0,0,0,0,0,0
105378804,0,0,0,0,0,0,0,0
105378803,0,0,0,0,0,0,0,0
127254,0,0,0,0,4,0,0,0
101927320,0,0,0,0,0,0,0,0
1429,761,399,382,279,283,460,412,388
127253,307,263,226,153,146,200,211,197
431707,10,15,17,13,13,4,0,0
204962,98,15,19,924,892,470,404,428
34,976,479,429,1051,1093,1699,1544,1627
1744,9,6,1,76,64,84,104,71
5876,446,330,332,483,486,771,703,727
692085,2,3,6,21,22,46,24,41
26805,3,1,4,42,33,90,64,59
26804,6,2,6,15,11,16,12,13
4438,6,2,3,8,4,13,6,15
127247,0,0,0,0,2,0,0,0
101927342,0,0,0,0,0,0,0,0
256435,41,100,104,5,8,12,6,12
81849,63,124,121,0,2,14,5,12
102466995,0,0,0,0,0,0,0,0
10026,498,435,361,262,218,387,331,410
26289,9,7,6,0,9,88,96,109
26009,573,421,360,851,940,936,904,881
23032,1031,602,648,1378,1281,1539,1476,1332
374986,488,253,254,596,554,710,651,710
374987,1,3,3,1,0,0,0,2
91624,463,1195,1147,424,461,232,275,243
8880,812,487,470,1861,1851,1895,1710,1822
11080,377,625,623,129,132,73,71,49
54810,33,93,70,83,71,2,0,4
149047,0,0,0,0,0,0,0,0
5737,291,533,555,0,0,3,0,3
10964,599,388,344,478,590,576,502,561
10561,450,276,289,692,738,521,458,493
64123,553,754,781,136,152,153,150,121
101927412,11,2,2,0,0,0,0,0
23266,570,843,722,598,551,337,346,380
101927434,0,0,0,0,0,0,0,0
101927498,0,0,0,4,2,0,0,1
101927587,1,0,0,0,0,0,0,0
101927560,2,0,0,0,0,0,0,0
79739,72,237,263,80,89,32,25,47
5567,1427,1030,900,573,577,106,79,85
148418,28,18,20,22,22,7,9,10
391051,0,0,0,0,0,0,0,0
58511,0,2,0,1,1,2,2,0
80135,385,213,213,225,213,280,262,290
2787,338,233,184,438,453,483,416,488
100505741,2,9,8,57,75,63,67,71
1486,371,285,241,123,121,158,192,197
103695366,0,0,0,0,0,0,0,0
439927,0,0,0,0,0,0,0,0
117178,272,192,196,261,244,219,193,217
23566,228,93,111,87,51,228,199,214
255231,113,22,19,63,47,30,20,26
55283,2,6,12,37,33,16,22,19
126820,14,9,10,31,22,0,6,2
100616481,0,0,0,0,0,0,0,0
84144,102,70,94,496,483,1263,1063,1140
148423,126,139,147,148,135,144,144,166
8915,307,319,354,427,395,489,482,559
646626,1,0,2,0,0,0,1,3
23576,435,285,375,77,81,299,243,273
3491,1030,9532,9183,216,224,334,298,333
54680,319,239,212,483,362,394,349,456
255631,56,39,36,25,38,54,50,27
57489,260,141,154,1208,1110,933,948,947
102465842,0,0,0,2,0,0,0,0
9635,339,633,626,2071,2184,1632,1522,1656
1179,3,3,6,0,2,0,0,0
22802,1366,619,549,2573,2552,2285,2185,2266
9629,2,3,2,26,21,11,13,7
105378828,22,6,10,0,0,0,0,0
51100,1822,1334,1235,2059,2073,2115,1782,1835
9403,2160,1265,1192,300,345,412,438,387
9653,788,387,367,208,202,516,501,469
339524,42,91,74,3,1,4,0,2
101927844,1,0,0,0,0,0,0,0
105378832,0,0,0,0,0,0,0,0
8543,464,459,500,129,110,254,231,268
100505768,0,0,0,0,0,0,0,0
101927891,2,1,0,0,0,0,0,0
5586,1209,608,711,2470,2386,2405,2399,2468
2959,306,252,235,277,338,386,359,411
56267,347,208,214,438,441,466,415,439
494115,355,215,212,232,247,331,313,353
2635,1653,193,235,1476,1402,3104,2943,2998
2633,1135,807,868,1140,1154,615,631,552
2634,2278,1165,1142,4681,4637,2727,2556,2524
388646,11,2,0,126,154,125,111,139
115361,1227,499,470,1177,1114,606,507,505
115362,676,318,235,242,236,86,97,125
729930,0,0,0,0,0,0,0,0
163351,7,2,3,23,22,45,54,55
400759,26,13,8,19,36,16,15,18
23507,253,88,92,313,350,333,401,372
84230,374,283,306,214,205,136,103,129
400761,4,2,1,0,0,0,0,0
55144,328,288,282,285,264,424,385,367
105378846,0,0,0,0,0,0,0,0
492303,5,6,5,2,2,6,2,6
284695,322,184,189,1232,1310,966,978,948
343472,0,0,0,0,0,0,0,0
84146,726,460,420,3598,3631,3889,3514,3629
164045,0,12,4,16,5,0,8,4
8317,91,37,59,138,131,198,186,212
7049,844,1268,1199,2995,2848,6263,5664,6054
676,2,0,1,0,0,0,0,0
253152,7,4,3,42,43,0,0,4
646817,3,1,5,10,15,8,7,10
284697,22,6,6,62,54,99,66,65
23285,105,45,62,211,212,229,205,195
388649,0,0,0,9,5,14,19,9
11146,146,59,60,512,502,545,525,636
79871,151,128,146,595,565,585,570,562
2672,73,47,31,16,10,6,6,12
7813,302,253,250,779,662,971,854,995
6125,8348,5171,4893,7122,6545,8383,7802,7800
388650,258,348,354,58,78,92,95,113
6083,3,2,2,73,91,69,40,51
26782,2,2,3,72,68,81,93,89
22823,383,215,180,666,511,833,743,803
50999,1316,904,853,428,465,731,652,696
343099,93,33,46,386,373,731,700,734
100131564,141,92,72,4,2,4,0,0
1810,926,471,496,203,202,368,349,369
54874,1172,353,349,1437,1494,1777,1656,1603
100126520,0,0,0,0,0,0,0,0
8412,112,223,197,209,198,629,562,556
100129046,24,2,7,2,1,1,0,1
100126348,0,0,0,2,0,0,0,0
100189133,1,0,0,0,0,0,0,0
30836,552,436,451,812,770,1122,1085,1156
2730,302,226,171,59,92,195,167,171
24,2,10,23,11,8,364,406,396
9411,539,525,558,416,404,600,547,569
5825,1037,438,379,2933,2794,6662,6035,6466
2152,756,1064,998,232,244,89,87,56
101928079,30,4,8,0,0,1,2,0
100616321,0,0,0,0,0,0,0,0
126969,433,110,91,805,790,915,889,852
1266,1441,1657,1676,335,322,490,461,533
105378862,2,4,7,0,0,0,0,0
729970,30,38,51,2,6,2,0,2
199857,94,26,51,74,68,85,65,62
101928098,0,0,0,0,0,0,0,0
148534,230,208,241,25,34,48,63,70
100527978,5,1,1,2,8,10,11,10
101928118,3,0,2,0,0,0,0,0
25950,64,38,47,56,70,63,66,45
440594,0,0,0,0,0,0,0,0
100996635,0,0,0,0,0,0,0,0
102723661,0,0,0,0,0,0,0,0
101928241,0,0,0,0,0,0,0,0
58155,169,278,285,484,462,295,288,260
1806,648,627,600,2030,1886,529,504,456
100873932,0,0,0,0,0,0,0,0
100873933,0,0,0,0,0,0,0,0
400765,0,0,0,0,0,0,0,0
100616452,0,0,0,0,0,0,0,0
406928,0,0,0,0,0,0,0,0
729987,0,0,0,0,0,0,0,0
51375,310,239,245,456,441,371,354,365
163404,2,0,0,2,0,0,0,2
100129620,0,0,0,0,0,0,0,0
9890,148,131,126,61,71,45,40,44
101928270,0,0,0,0,0,0,0,0
54873,196,412,364,166,109,252,237,252
391059,67,71,77,305,301,577,593,537
178,714,463,432,2225,2189,3716,3498,3676
23443,523,356,308,427,388,446,375,439
64645,760,578,554,761,771,813,736,783
163786,100,54,51,159,159,248,263,258
54482,222,106,132,257,252,333,319,331
127495,8,7,6,49,40,25,13,8
1629,715,323,324,753,754,969,878,976
100506007,3,4,6,0,0,0,0,0
8634,376,238,197,262,301,341,304,320
693138,0,0,0,31,46,38,33,18
8556,180,135,110,388,384,337,365,329
54112,7,0,0,0,0,0,0,0
100128787,0,0,0,0,0,0,0,0
7412,1038,802,757,158,144,182,164,167
2135,265,214,222,32,51,89,78,75
148867,612,255,252,530,570,731,618,706
51611,181,176,112,118,128,126,162,125
102606465,34,22,33,0,0,0,0,0
101928334,2,8,14,0,0,0,0,0
101928370,6,8,11,0,0,0,0,0
1901,433,694,644,30,28,24,15,20
104355286,0,0,0,0,0,0,0,0
118427,0,0,0,2,0,0,0,0
94236,0,0,0,0,0,0,0,0
1301,13,19,12,296,247,52,63,48
101928436,0,0,0,0,0,0,0,0
55599,193,140,151,1354,1376,1036,889,1029
280,106,64,81,2105,1944,1689,1408,1623
648740,2,6,2,4,10,8,2,0
279,0,1,0,9,10,6,2,2
276,0,0,1,0,0,5,3,2
277,0,0,0,15,20,21,1,4
278,0,1,0,0,3,3,2,0
100129138,4,0,0,2,0,1,2,1
101928476,0,0,0,0,0,0,0,0
55170,207,123,139,27,21,10,14,14
22854,13,69,69,2,0,2,2,2
10451,858,232,198,589,569,826,810,808
102465839,0,0,0,0,0,0,0,0
100873946,0,0,0,0,0,0,0,0
29957,886,527,541,847,773,804,826,826
148545,0,0,0,2,5,45,43,72
653149,0,0,0,10,27,30,43,23
284611,811,561,612,235,231,247,253,219
113802,180,49,68,156,143,240,237,253
55119,790,625,586,1575,1432,1538,1364,1437
163479,0,0,0,6,2,0,0,0
6814,733,463,430,971,920,1106,1037,1008
254268,0,4,3,2,6,3,2,0
642864,0,0,0,0,0,0,0,0
29899,121,132,144,536,585,478,457,483
23155,405,391,321,407,408,475,443,466
22911,241,233,203,214,195,302,332,360
6884,98,125,118,106,70,90,107,99
56900,801,502,508,87,100,124,122,141
677766,0,0,0,3488,3304,5259,4874,5105
127003,0,5,2,17,9,8,8,13
57535,34,22,18,12,16,54,67,45
6301,1670,962,978,416,470,768,639,690
1952,252,134,151,335,297,478,444,499
84722,27,29,24,33,30,9,14,6
343263,0,4,6,48,50,0,0,0
6272,1025,872,859,464,426,537,489,482
5686,691,386,347,627,565,690,614,672
284612,9,41,61,10,14,0,0,0
127002,61,66,51,56,53,69,46,57
284613,277,91,120,21,12,41,51,30
57463,67,108,99,8,8,32,36,24
83873,0,3,3,0,2,0,2,2
2773,1272,875,837,359,405,500,536,462
406974,0,0,0,0,8,4,3,6
2780,2,0,0,169,241,314,315,264
271,377,398,427,217,192,494,464,441
2948,164,229,188,258,291,1024,1118,1052
2946,86,208,207,296,294,4918,4719,4928
2944,0,3,6,43,35,29713,27276,28793
2949,48,200,146,5,13,56,31,30
2947,288,359,348,99,74,1733,1648,1675
79574,17,16,15,29,25,1890,1853,1798
1435,487,863,774,36,36,55,61,82
10768,1676,1352,1388,892,877,1238,1284,1217
85369,429,323,313,514,517,656,612,609
257,25,5,7,12,16,18,16,13
104355139,0,0,0,0,0,0,0,0
164153,0,2,0,0,0,0,0,0
388662,1,2,0,4,0,0,0,0
100873974,0,0,0,0,0,0,0,0
3749,29,47,60,90,74,24,43,34
440600,0,2,0,0,0,0,0,0
64783,195,101,101,739,704,941,869,902
9122,179,129,124,294,198,262,237,240
10542,356,193,240,165,121,158,152,153
101410535,0,0,2,0,0,0,0,0
84432,6,9,4,2,2,8,4,2
643160,0,0,0,0,0,0,0,0
440602,0,0,0,0,0,0,0,0
3744,2,2,0,0,0,0,0,0
3737,46,29,38,0,0,2,0,0
3738,543,201,205,18,26,9,19,25
963,1301,688,697,155,199,756,741,780
55791,269,118,121,405,339,304,340,283
128338,680,466,380,770,762,687,645,703
10390,477,321,273,520,484,601,576,629
79961,900,371,308,521,479,1125,1008,1161
1117,492,368,393,4,5,9,3,7
149620,0,0,0,0,0,0,0,0
27159,0,0,0,0,0,0,0,2
128344,104,64,50,14,10,24,20,13
441897,0,0,0,0,0,0,0,0
5016,40,21,32,156,141,287,234,250
79084,534,268,246,226,212,251,220,240
515,1612,1019,969,623,563,665,522,537
128346,140,91,82,80,88,101,91,73
57413,12,6,8,4,18,0,2,0
140,58,25,30,14,18,4,2,1
100129269,4,4,13,0,0,0,0,0
5906,1233,1342,1311,488,448,431,369,442
55924,124,92,118,13,15,35,33,23
100506343,0,0,0,0,0,0,0,0
101928718,0,0,0,0,0,0,0,0
11218,248,137,142,233,165,322,285,288
3752,49,74,104,131,128,73,78,58
100874295,0,0,0,0,0,0,0,0
100873995,0,0,0,0,0,0,0,0
643355,3,4,2,0,0,0,0,0
55917,642,549,454,713,700,766,729,749
100422976,0,0,0,0,0,0,0,0
7482,70,113,108,30,31,21,16,17
54879,143,144,156,249,211,231,234,226
829,2004,1083,996,1715,1649,1661,1518,1471
4343,516,391,392,884,841,1143,1075,1061
389,851,1249,1221,289,267,405,380,391
333926,22,12,10,4,2,4,0,10
284467,0,0,0,0,0,2,0,0
100996702,1,2,0,0,0,0,0,0
6566,234,465,400,52,72,40,31,51
246182,0,2,0,0,4,4,0,0
100506392,3,11,10,0,0,0,0,0
100996251,0,3,7,0,0,0,1,0
9860,137,132,101,761,714,731,733,684
643441,0,0,0,0,0,0,0,0
260425,144,165,160,616,517,854,738,776
10745,229,134,105,486,427,432,409,420
54665,438,221,228,243,239,341,303,383
100287722,9,9,6,12,10,4,8,9
26191,219,75,99,168,161,77,76,87
440603,16,15,27,14,8,36,32,48
10717,108,101,116,262,322,285,229,276
64858,78,71,69,55,73,101,72,111
101928846,0,0,0,0,0,0,0,0
204851,1163,769,840,994,958,1279,1231,1263
56944,502,830,967,36,38,25,14,30
148281,0,0,0,0,0,0,0,0
51592,984,377,381,2017,1999,2016,1840,1932
10286,417,258,247,385,363,585,554,539
163259,55,62,65,319,319,257,196,227
270,18,13,20,6,6,0,6,4
4893,926,496,552,405,367,403,380,379
7812,7216,6558,6434,6251,6147,6671,6056,6436
80143,514,302,291,133,170,178,135,137
6847,0,0,0,0,0,0,0,0
7252,0,0,0,2,4,1,4,4
10100,323,571,529,22,28,36,39,44
4803,2,11,20,0,2,0,1,4
81839,376,298,278,386,396,848,799,762
845,129,1408,1346,0,0,6,8,5
4808,0,0,2,0,0,0,0,0
101928995,0,0,0,0,0,0,0,0
101928977,0,0,0,0,0,0,0,0
55356,56,63,41,78,79,63,59,54
126868,32,2,10,8,14,126,86,99
476,2972,2118,2131,2161,2096,5022,4654,4835
84852,25,20,29,5,0,2,8,4
101929023,0,0,0,0,0,0,0,0
965,122,109,115,163,149,347,341,378
